Tenure,Bandwidth_GB_Year,Age,Income,Children,Outage_sec_perweek,Yearly_equip_failure,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Techie_Yes,DeviceProtection_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,StreamingTV_Yes,MonthlyCharge
-0.8424395136518485,-1.0508905657906205,1.349009902037119,1.0695149066331104,-0.5065919164222484,-1.3172190269579558,-0.6258635316811727,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,92.5018
-0.9413617104198202,-1.0565378508930574,-0.4869298821231915,-0.17459210973512257,-0.5065919164222484,1.1925275146523122,-0.6258635316811727,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,127.488728
-1.0063503593212735,-0.8336592668715122,0.4793542148032877,0.2066518378817395,-0.04084592357288879,-0.17857912754908098,-0.6258635316811727,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,184.963371
-1.136647339560296,-1.0914020361249135,0.8175536487275554,-1.0228270988928299,0.4249000692764709,-1.279243299711676,0.9466579047036832,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,265.146969
-0.897668116819726,-0.9469736323443295,1.204067287498147,-0.6185308667137595,-0.5065919164222484,0.2695306948551267,-0.6258635316811727,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,207.609354
-0.8427690800818175,-0.7247032039911849,-0.2453588578915717,0.45497704466656336,-0.9723379092716081,-0.7049648070940966,0.9466579047036832,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,152.462354
-1.222397924809372,-1.0397744216209008,0.4793542148032877,-0.7361665287276801,-0.5065919164222484,0.4276358202079364,0.9466579047036832,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,200.132293
-0.40106534597502425,-0.32745582419199754,0.3344116002643158,0.10560464296163487,0.8906460621258305,-1.3012458037069454,-0.6258635316811727,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,212.655686
-1.1646362483309787,-0.9721163526597876,1.6388951311150628,1.3543253788264276,-0.9723379092716081,-0.6830170618681974,-0.6258635316811727,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,255.119794
-1.0039495234861058,-1.175947892399839,0.044526371186372066,0.27307734125610467,0.4249000692764709,-1.8931361047193012,-0.6258635316811727,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,134.950905
-0.9581887685311218,-0.8303303660906955,-0.8734435208937832,-1.1377268004212815,0.4249000692764709,-1.25794852512954,0.9466579047036832,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,255.137219
-1.215788277635197,-1.2555429575499903,0.8175536487275554,-1.358135989907901,-0.5065919164222484,0.9816236347311416,-0.6258635316811727,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,214.966286
-1.1002128472441375,-0.7982108653567063,0.6726110341885836,1.4652472101325191,-0.04084592357288879,0.8169591611926943,-0.6258635316811727,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,270.160419
-1.2644336683865323,-1.200929620485428,-0.3419872675842196,-0.9933631272823673,0.8906460621258305,-0.8045325536107332,-0.6258635316811727,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,200.165175
-0.5440781385004404,-0.4422100028420828,-0.14873044819892378,1.2407718478751424,-0.5065919164222484,-0.8599363577952543,0.9466579047036832,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,149.937833
-0.3735551939271544,-0.33490867904885585,-1.4048997742033467,-0.736498106570054,-0.5065919164222484,1.022371417523267,-0.6258635316811727,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,240.114868
-0.9397433004255127,-1.0355147188917275,-1.5981565935886426,1.395848499666751,-0.9723379092716081,1.6451568218684451,-0.6258635316811727,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,127.495766
-0.9340552416411959,-0.7418386314156246,-1.1633287499717269,-0.08435435247640284,-0.5065919164222484,1.2742579829406258,0.9466579047036832,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,187.609354
-1.0095383021188133,-1.1207297184238962,-1.066700340279079,0.18942326596922335,-0.9723379092716081,1.9025787560612475,-0.6258635316811727,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,169.992756
-0.5700715863023738,-0.6796289875594311,0.9141820584202033,1.2429219617343,1.3563920549751902,-0.5001689119498968,-0.6258635316811727,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,192.456745
-0.7631313820818934,-0.6893704782348775,0.8658678535738794,0.19564629054459773,0.8906460621258305,-0.5836430687499675,-0.6258635316811727,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,120.004928
-1.2203746498243107,-1.2633242702298089,-1.018386135432755,1.1273367629124702,-0.04084592357288879,-0.470179435762343,-0.6258635316811727,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,195.006206
-1.216563604813229,-1.294961877523146,-0.970071930586431,-1.0432104477954605,-0.9723379092716081,-1.331347571411585,-0.6258635316811727,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,139.95684
-1.1298654689649816,-1.2806620831646804,0.6726110341885836,-0.7145692857561239,0.4249000692764709,1.5465172031410475,-0.6258635316811727,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,114.983787
-1.1649919769570969,-1.196710931984345,0.6242968293422596,-0.42484153189183965,-0.9723379092716081,-0.9166532063992526,0.9466579047036832,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,207.638588
-1.1632955113217682,-0.9148601251516167,-1.5498423887423185,-0.8581261785833799,0.8906460621258305,-0.36559031765526623,-0.6258635316811727,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,187.609354
-1.1487493215265967,-1.3722811944099786,0.3827258051106398,-0.708948775356357,-0.9723379092716081,0.534731210443538,2.519179341088539,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,134.950905
-1.2229629659810055,-1.3649151375813087,1.0591246729591752,0.6623036264708184,-0.9723379092716081,-0.573836176231104,-0.6258635316811727,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,192.470522
-0.7817677075182011,-0.5739715644146094,0.4793542148032877,0.06559224041918527,-0.9723379092716081,1.7456378581624745,-0.6258635316811727,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,222.628057
-1.1819512034484458,-1.3492481091899242,0.7209252390349075,2.684664621191764,-0.9723379092716081,-1.6525760635309896,-0.6258635316811727,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,162.468917
-0.5587841492805086,-0.41687806884937645,-1.018386135432755,-0.8498938277460912,-0.04084592357288879,-1.0279778897083152,0.9466579047036832,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,159.979358
-0.6104796192871619,-0.5302864785083787,1.107438877805499,1.4653429598837928,-0.9723379092716081,-0.056398822913133896,-0.6258635316811727,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,184.979684
-1.1290322320588329,-1.0220769691636888,-1.1633287499717269,-0.5509528200370256,-0.9723379092716081,0.3554706038737585,-0.6258635316811727,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,245.145743
-1.0487164707506864,-1.3101560981552667,1.4456383117297669,0.5198645233325059,-0.9723379092716081,-0.39241261692120505,0.9466579047036832,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,124.97808
-0.8149942242027054,-0.6569729635856485,-1.4532139790496708,0.8869233226125222,3.6851220192219887,-1.5896591407897014,0.9466579047036832,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,187.484705
-0.5375799172366114,-0.6113689289965863,1.300695697190795,2.252045967214638,1.3563920549751902,-0.20393589524336952,-0.6258635316811727,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True,False,162.500692
-1.0410575545217873,-1.0639684289234828,-1.5981565935886426,0.014331015245616993,-0.9723379092716081,1.5032873633207602,0.9466579047036832,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,182.467607
-0.7587740335084161,-0.7258906646891963,0.7692394438812314,0.647922723086924,-0.9723379092716081,0.2289311980913388,0.9466579047036832,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,222.660939
-0.8846417458536696,-0.912801287206242,-1.018386135432755,0.12977365332666124,-0.5065919164222484,1.2743317999997374,-0.6258635316811727,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,182.467607
-1.2095985706319008,-1.1824675306392913,-0.003787833659951896,-0.5857457972489328,-0.9723379092716081,0.806421182060603,-0.6258635316811727,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,220.161527
-0.6542771991965506,-0.6890991882336619,-1.3565855693570228,0.3316332789618958,-0.04084592357288879,0.08265553957164722,-0.6258635316811727,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,169.937833
-0.4437698223475185,-0.502273320073992,0.7692394438812314,-1.2767018903357363,-0.9723379092716081,1.632853386139413,2.519179341088539,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,204.963371
-1.1611375737940632,-1.1742699134102108,0.8658678535738794,0.45425608450234306,0.4249000692764709,-1.1038434271523951,0.9466579047036832,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,204.963371
-0.8983993043163132,-0.6039658099611375,-0.003787833659951896,-0.328262304069133,0.4249000692764709,-0.6309380920095315,-0.6258635316811727,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,245.128318
-0.8108194044612612,-0.8949115430723451,0.14115478087901998,-0.9806518158577197,-0.04084592357288879,1.5481824201571028,2.519179341088539,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,172.473314
-0.7473600310659727,-0.6539530905618554,-0.5352440869695154,-0.32475538077155613,-0.9723379092716081,0.8899282767871864,2.519179341088539,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,172.456745
-0.9474829019634818,-0.9464535451682918,-0.970071930586431,-0.29751918670739524,0.4249000692764709,0.6809106853385671,-0.6258635316811727,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,194.976769
-1.1091834828764788,-1.229828719323836,-0.2936730627378957,0.569330263355338,-0.5065919164222484,1.9082090416051019,-0.6258635316811727,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,137.439154
-1.0569892502400215,-1.1457561483419851,-0.2453588578915717,-1.0909324784589858,-0.5065919164222484,0.4376422136873633,0.9466579047036832,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,192.470522
-1.1856865563921202,-1.3798647319886914,0.4793542148032877,-0.5115613723630216,-0.9723379092716081,0.08892178695394785,-0.6258635316811727,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,159.951231
-0.6295411780784449,-0.8172539788050209,-0.6318724966621634,0.8956993192598203,-0.5065919164222484,-0.8184717994970776,-0.6258635316811727,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,112.455141
-0.8094886028797343,-0.8973755671978294,0.6726110341885836,-0.9674064335981899,-0.9723379092716081,0.13606961327830755,-0.6258635316811727,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,174.961766
-0.4228167628773137,-0.5210033818507652,0.14115478087901998,-0.15276932290501063,-0.9723379092716081,-0.9596264046654381,-0.6258635316811727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,162.452604
-1.0670431839276342,-0.9331233574714222,-1.4048997742033467,-0.47961854608069515,1.82213804782455,-0.06529776291663285,-0.6258635316811727,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,137.483594
-0.8298699484707969,-0.7737942238745157,1.2523814923444712,0.4053531402397754,-0.04084592357288879,0.20509024372856288,-0.6258635316811727,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,275.133571
-1.036470794536718,-0.9617509749289882,0.3827258051106398,0.8658360357236755,0.4249000692764709,-1.416984559978764,0.9466579047036832,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,127.442069
-0.9523314576883171,-0.9102528739097557,-0.7285009063548112,-1.0210450896330137,-0.9723379092716081,-0.3155274725691987,-0.6258635316811727,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,210.138
-0.4594265568537385,-0.3608104882084915,-1.211642954818051,-0.6608306244255253,0.8906460621258305,2.198545557880049,-0.6258635316811727,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,147.456419
-1.124232866590698,-0.9775159192143237,-0.4386156772768675,-0.48499542655777667,0.4249000692764709,-1.8355239829156138,-0.6258635316811727,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,242.657291
-0.9257887162031159,-1.1034980159272392,0.5759826244959356,-0.118045852919954,-0.5065919164222484,-0.9243176211961086,-0.6258635316811727,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,114.983787
-0.9972730542733514,-0.9356058171020084,-0.8734435208937832,0.5222511745401801,0.4249000692764709,-0.35571259980705533,0.9466579047036832,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,187.656013
-1.0034663534002526,-1.036558962005771,-1.066700340279079,-0.09588262252975754,-0.04084592357288879,0.865963116745943,0.9466579047036832,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,149.991327
-1.0322753193848941,-0.9713158288909872,-0.9217577257401072,1.2366936177282992,-0.04084592357288879,0.5532885139834327,0.9466579047036832,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,124.960655
-1.1307317727943114,-1.077069237475876,0.7209252390349075,1.9583180015193637,-0.04084592357288879,-1.3191392769231056,-0.6258635316811727,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,220.161527
